"twitter.user/followersCount","twitter.user/friendsCount","retweet.twitter.user/name","retweet.twitter.tweet/source","retweet.twitter.tweet/favourited","retweet.twitter.tweet/id","twitter.user/id","twitter.user/createdAt","twitter.user/description","twitter.tweet/latitude","twitter.tweet/text","twitter.tweet/inReplyToStatusID","retweet.twitter.tweet/originalText","retweet.twitter.user/lang","twitter.tweet/lang","retweet.twitter.tweet/truncated","twitter.tweet/mentionIds","twitter.tweet/longitude","retweet.twitter.user/statusesCount","retweet.twitter.user/url","retweet.twitter.user/geoEnabled","retweet.twitter.user/protectedTweets","twitter.tweet/possiblySensitive","twitter.tweet/retweetCount","twitter.tweet/isQuote","twitter.tweet/placeName","retweet.twitter.user/listedCount","twitter.user/isTranslator","retweet.twitter.tweet/urls","twitter.user/favouritesCount","retweet.twitter.user/location","twitter.tweet/mediaTypes","retweet.twitter.tweet/inReplyToUserID","retweet.twitter.tweet/favouriteCount","retweet.twitter.user/utcOffset","retweet.twitter.tweet/place","twitter.tweet/inReplyToScreenName","retweet.twitter.user/screenName","retweet.twitter.tweet/hashtags","retweet.twitter.tweet/mediaUrls","retweet.twitter.tweet/created","twitter.user/verified","twitter.tweet/contributors","retweet.twitter.tweet/mentions","retweet.twitter.user/timezone","twitter.user/contributorsEnabled","retweet.twitter.user/followersCount","retweet.twitter.user/friendsCount","twitter.tweet/favourited","twitter.tweet/id","twitter.user/name","retweet.twitter.user/id","twitter.tweet/source","retweet.twitter.user/createdAt","retweet.twitter.tweet/latitude","retweet.twitter.user/description","retweet.twitter.tweet/inReplyToStatusID","retweet.twitter.tweet/text","twitter.user/lang","retweet.twitter.tweet/mentionIds","twitter.tweet/originalText","twitter.tweet/truncated","retweet.twitter.tweet/lang","retweet.twitter.tweet/longitude","twitter.user/statusesCount","twitter.user/url","twitter.user/geoEnabled","twitter.user/protectedTweets","retweet.twitter.tweet/retweetCount","retweet.twitter.tweet/possiblySensitive","retweet.twitter.tweet/isQuote","retweet.twitter.tweet/placeName","twitter.user/listedCount","twitter.tweet/urls","retweet.twitter.user/isTranslator","retweet.twitter.tweet/mediaTypes","retweet.twitter.user/favouritesCount","twitter.user/location","twitter.tweet/favouriteCount","twitter.tweet/inReplyToUserID","twitter.tweet/place","retweet.twitter.tweet/inReplyToScreenName","twitter.tweet/hashtags","twitter.user/utcOffset","twitter.user/screenName","retweet.twitter.tweet/contributors","retweet.twitter.user/verified","twitter.tweet/mediaUrls","twitter.tweet/created","twitter.user/timezone","twitter.tweet/mentions","retweet.twitter.user/contributorsEnabled"
"26394","26667","","","","","106605693","2010-01-20T02:51:42.000Z","Get great Sales and Marketing tips on a daily basis at http://t.co/PMIgMnLJ.  How can I help you today?  Contact me: chris@salestipaday.com","","Flooding in discovery ridge in calgary June 20 2013: http://t.co/UWGQiLHRQz via @youtube #YYC #Flood #Calgaryflood #yycflood","","","","en","","[10228272]","","","","","","false","0","false","","","false","","4","","","","","","","","","","","","false","","","","false","","","false","348090145985138689","Sales Tip A Day","","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","","","","","","en","","","false","","","31011","http://t.co/w5DlI2ZPrT","true","false","","","","","834","[http://youtu.be/NWCMiEBi9d0]","","","","Calgary, AB Canada","0","","","","[YYC, Flood, Calgaryflood, yycflood]","-1","SalesTipADay","","","","2013-06-21T14:48:52.000Z","","[YouTube]",""
"84","97","Cst. Jeremy Shaw","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false","347944921149353984","131366587","2010-04-10T02:12:10.000Z","Everything happens for a reason.","","All #yyc schools are closed tomorrow and we are asking all people to avoid coming into the downtown core if possible. #yycflood","","","en","en","false","[621036914]","","4471","https://t.co/hQjsqzqXrF","false","false","false","166","false","","126","false","","525","Calgary, Alberta","","","8","-1","","","CstShaw","[yyc, yycflood]","","2013-06-21T05:11:48.000Z","false","","","","false","7603","0","false","348089730736463872","Ayyman Tea K","621036914","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2012-06-28T14:37:37.000Z","","Digital Communications Officer for the @CalgaryPolice Service. Account not monitored 24/7. Emergencies call 9-1-1, otherwise 403-266-1234. #yyc (FB, IG, Snap)","","All #yyc schools are closed tomorrow and we are asking all people to avoid coming into the downtown core if possible. #yycflood","en","","RT @CstShaw: All #yyc schools are closed tomorrow and we are asking all people to avoid coming into the downtown core if possible. #yycflood","false","en","","3947","","true","false","166","false","false","","1","","false","","23","Toronto, ON","0","","","","[yyc, yycflood]","-1","AyymanTheKHAN","","true","","2013-06-21T14:47:13.000Z","","[CstShaw]","false"
"64","131","","","","","805809192","2012-09-06T01:46:03.000Z","Journalist. Social media enthusiast. Dog lover. Social voice for @infiniteskills. Tweets are my own.","","The pics of #calgaryflood are nuts! Thoughts are with the thousands affected. #yycflood","","","","en","","","","","","","","false","0","false","","","false","","78","","","","","","","","","","","","false","","","","false","","","false","348099193098874883","Kayla Baum","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","","","","","","en","","","false","","","635","http://t.co/mOg3MFYSHZ","false","false","","","","","9","","","","","","0","","","","[calgaryflood, yycflood]","-1","BaumKayla","","","","2013-06-21T15:24:49.000Z","","",""
"1198","2831","kait kucy","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false","348061902884188160","192402231","2010-09-19T01:39:46.000Z","#LifeCoach / #Mentor #FirstAid #Instructor 4 over 40 years. Take that 1st step. Supporting #hemochromatosis #yyc  My tweets r my own.","","OMG! “@aimeedodge: @EmilyMcTeer “@KB_Dutch: #yyccc #yycflood corner of 17 and Macleod  @ 6:30 am June 21.http://t.co/lo8cLXF0cW””","","","en","en","false","[790223273820774400, 340940836, 419162765, 958143738]","","32623","https://t.co/0BSK0a65rO","true","false","false","11","false","","180","false","","25820","Calgary, Canada","","340940836","1","-1","","","kaitkucy","[yyccc, yycflood]","[http://pbs.twimg.com/media/BNSJPgwCEAMetfN.jpg]","2013-06-21T12:56:38.000Z","false","","[aimeedodge, EmilyMcTeer, KB_Dutch]","","false","4364","1115","false","348071133205118976","John Lee - Life Coach","34156225","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2009-04-22T02:55:02.000Z","","lifestyle writer. blogger @archivesofcool. co-founder of @nextbigthingca. mama to Jack. photo-taker. eternal optimist. #cheapthrills #yyc","348061063402635265","OMG! “@aimeedodge: @EmilyMcTeer “@KB_Dutch: #yyccc #yycflood corner of 17 and Macleod  @ 6:30 am June 21.http://t.co/lo8cLXF0cW””","en","[340940836, 419162765, 958143738]","RT @yuppielove: OMG! “@aimeedodge: @EmilyMcTeer “@KB_Dutch: #yyccc #yycflood corner of 17 and Macleod  @ 6:30 am June 21.http://t.co/lo8cLX…","false","en","","13811","","true","false","11","false","false","","128","","false","[photo]","19425","Calgary, Alberta","0","","","aimeedodge","[yyccc, yycflood]","-1","JohnLLifecoach","","true","","2013-06-21T13:33:19.000Z","","[YuppieLove, aimeedodge, EmilyMcTeer, KB_Dutch]","false"
"2855","499","","","","","51247244","2009-06-26T22:06:46.000Z","Social media & dot com for @NHLFlames. Sugar enthusiast. Opinions = mine.","","""On hour 28, you get a 2nd wind."" - @nenshi. Sending so such love to all 1st responders & city workers working on the #yycflood.","","","","en","","[33798654]","","","","","","false","6","false","","","false","","613","","","","","","","","","","","","true","","","","false","","","false","348101281874857984","Torie Peterson","","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","","","","","","en","","","false","","","20714","https://t.co/UYYXDH0VJI","true","false","","","","","151","","","","","Calgary, AB","0","","","","[yycflood]","-1","ToriePeterson","","","","2013-06-21T15:33:07.000Z","","[nenshi]",""
"9852","9849","","","","","483757222","2012-02-05T10:56:53.000Z","http://t.co/DCaYUO4g4N http://t.co/yIhbPKPlVm http://t.co/vXDQ3yG3PF http://t.co/nPrwdBSpwm http://t.co/YixZMJyNx6 http://t.co/QHNCObN1eZ http://t.co/WRukOYkQZ7","","#Latest #News Flooding May Force 100000 From West Canada Homes - ABC News: ABC NewsFlooding May Force 1... http://t.co/bSKpPKM0fu #BNews","","","","en","","","","","","","","false","0","false","","","false","","616","","","","","","","","","","","","false","","","","false","","","false","348098094170263552","Breaking NEWS","","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","","","","","","en","","","false","","","292147","http://t.co/15Fp7aYPbz","true","false","","","","","519","[http://bit.ly/12RBbtN]","","","","World-Wide","0","","","","[Latest, News, BNews]","-1","BejahNEWS","","","","2013-06-21T15:20:27.000Z","","",""
"608267","305","Calgary Police","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false","348098650251075584","27487343","2009-03-29T19:37:45.000Z","🔥","","Power has been shut off in evacuated communities for the safety of citizens and first responders. #yycflood","","","en","en","false","[19041310]","","29351","https://t.co/OHbtNgWuIJ","false","false","false","73","false","","1159","false","","1639","Calgary, AB, Canada","","","3","-1","","","CalgaryPolice","[yycflood]","","2013-06-21T15:22:40.000Z","true","","","","false","204046","126","false","348099004363587584","Calgary Flames","19041310","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2009-01-15T22:00:55.000Z","","This is the official account of the #Calgary Police Service. Not monitored 24/7. *EMERGENCY CALL 911* Non-Emergency: 403-266-1234 #yyc","","Power has been shut off in evacuated communities for the safety of citizens and first responders. #yycflood","en","","RT @CalgaryPolice: Power has been shut off in evacuated communities for the safety of citizens and first responders. #yycflood","false","en","","73914","https://t.co/MkEaQqVtFl","true","false","73","false","false","","4464","","false","","1142","Calgary, AB","0","","","","[yycflood]","-1","NHLFlames","","true","","2013-06-21T15:24:04.000Z","","[CalgaryPolice]","false"
"380","182","Greg Johnson","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","false","347854168385540096","33819976","2009-04-21T05:07:35.000Z","","","Must see flooding pic from High River, AB RT @NatashaChiam: RT @tracyohn: High River #abstorm #abflood http://t.co/x80e0Uv8DX","","","en","en","false","[3114450406, 2560022233, 459049771]","","24996","https://t.co/Ux4eiKMfpd","false","false","false","197","false","","721","false","","158","Regina, Saskatchewan","","","23","-1","","","TornadoGreg","[abstorm, abflood]","[http://pbs.twimg.com/media/BNPOzvoCEAE4VeM.jpg]","2013-06-20T23:11:11.000Z","false","","[NatashaChiam, tracyohn]","","false","67108","6877","false","348067303813951488","Banff Dave","36870351","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","2009-05-01T03:27:14.000Z","","Instagram: @Tornadogreg  
Star of Tornado Hunters. Author: Blown Away. National Speakers Bureau, Speakers Spotlight. Canada's Top 100 Explorers-CDN Geographic","","Must see flooding pic from High River, AB RT @NatashaChiam: RT @tracyohn: High River #abstorm #abflood http://t.co/x80e0Uv8DX","en","[2560022233, 459049771]","RT @canadogreg: Must see flooding pic from High River, AB RT @NatashaChiam: RT @tracyohn: High River #abstorm #abflood http://t.co/x80e0Uv8…","false","en","","1570","","true","false","197","false","false","","12","","false","[photo]","33702","Banff Alberta","0","","","","[abstorm, abflood]","-1","banffdave","","true","","2013-06-21T13:18:06.000Z","","[canadogreg, NatashaChiam, tracyohn]","false"
"457","511","","","","","14944961","2008-05-29T15:31:29.000Z","Saving Lives One Course At A Time","","Red Cross Responding to Alberta Flooding http://t.co/jw7zIyk2X7","","","","en","","","","","","","","false","0","false","","","false","","0","","","","","","","","","","","","false","","","","false","","","false","348094625510203392","FirstAidOttawa","","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","","","","","","en","","","false","","","3545","http://t.co/OigIfIsV5O","false","false","","","","","19","[http://fb.me/Ogj1VImo]","","","","Ottawa, Canada","0","","","","","-1","FirstAidOttawa","","","","2013-06-21T15:06:40.000Z","","",""
"516","1209","Brendan Parker","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false","347978795933892609","29516268","2009-04-07T19:05:15.000Z","Marketing That Makes Sense","","An up close look at the centre street bridge, flowing through lower deck. Courtesy: Alex Halat #yycflood http://t.co/a9H8VJRrs9","","","en","en","false","[145291920]","","15635","https://t.co/4rV9LnAfgl","false","false","false","156","false","","59","false","","988","Calgary, AB","","","20","-1","","","GlobalParker","[yycflood]","[http://pbs.twimg.com/media/BNRE3wlCAAAqINW.jpg]","2013-06-21T07:26:24.000Z","false","","","","false","3226","1757","false","348029991264600064","Metrik Marketing","145291920","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2010-05-18T16:07:03.000Z","","Sports guy at @GlobalCalgary. Husband. Father. Mild to moderate sports addiction. Wannabe athlete.","","An up close look at the centre street bridge, flowing through lower deck. Courtesy: Alex Halat #yycflood http://t.co/a9H8VJRrs9","en","","RT @GlobalParker: An up close look at the centre street bridge, flowing through lower deck. Courtesy: Alex Halat #yycflood http://t.co/a9H8…","false","en","","1182","http://t.co/xXYKKxOyUS","true","false","156","false","false","","33","","false","[photo]","525","Everywhere","0","","","","[yycflood]","-1","metrikmarketing","","true","","2013-06-21T10:49:50.000Z","","[GlobalParker]","false"
"434","873","","","","","19470338","2009-01-25T00:07:58.000Z","athlete, aesthete, all you can eat.","","Family is safe and I have a full box of Yorkshire Tea. #readyforanything #yycflood","","","","en","","","","","","","","false","0","false","","","false","","2953","","","","","","","","","","","","false","","","","false","","","false","348091618173276160","John Johnston 🇬🇧🇨🇦","","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","","","","","","en","","","false","","","10053","","true","false","","","","","18","","","","","Calgary, AB","1","","","","[readyforanything, yycflood]","-1","ateabutnoe","","","","2013-06-21T14:54:43.000Z","","",""
"520","1193","Calgary Herald","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false","348071553495351297","324538593","2011-06-26T20:09:44.000Z","Food Aficionado | Farmers Daughter | Sports Enthusiast | Supporting your Restaurants Growth & Happiness | Views & Opinions are my Own","","Stay away from downtown, says #yyc mayor. Latest news here: http://t.co/ktTk48cQKo #yycflood Stay informed for free.","","","en","en","false","[14803951]","","113778","http://t.co/drbIX4PO9R","true","false","false","44","false","","2223","false","[http://www.calgaryherald.com/news/Alberta+Flooding+Evacuations+Calgary+Canmore+High+River/8550481/story.html]","58","Calgary, Alberta","","","1","-1","","","calgaryherald","[yyc, yycflood]","","2013-06-21T13:34:59.000Z","false","","","","false","187087","822","false","348072429249236992","Amanda Arnold","14803951","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2008-05-16T20:52:49.000Z","","Latest local, national, world, business & sports news. Tweet us with questions, suggestions or tips! @HeraldHeadlines for headlines only.","","Stay away from downtown, says #yyc mayor. Latest news here: http://t.co/ktTk48cQKo #yycflood Stay informed for free.","en","","RT @calgaryherald: Stay away from downtown, says #yyc mayor. Latest news here: http://t.co/ktTk48cQKo #yycflood Stay informed for free.","false","en","","734","","true","false","44","false","false","","17","[http://www.calgaryherald.com/news/Alberta+Flooding+Evacuations+Calgary+Canmore+High+River/8550481/story.html]","false","","671","Calgary & Toronto, Canada ","0","","","","[yyc, yycflood]","-1","amandabarnold","","true","","2013-06-21T13:38:28.000Z","","[calgaryherald]","false"
"118","461","Calgary Police","<a href=""http://www.radian6.com"" rel=""nofollow"">Radian6 </a>","false","348045314407682049","1390706557","2013-04-29T23:25:50.000Z","","","Clarifying a rumour for #yyc. There are NO zoo animals being sheltered at the Courts. #yycflood","","","en","en","false","[19041310]","","29351","https://t.co/OHbtNgWuIJ","false","false","false","336","false","","1159","false","","73","Calgary, AB, Canada","","","52","-1","","","CalgaryPolice","[yyc, yycflood]","","2013-06-21T11:50:43.000Z","false","","","","false","204046","126","false","348069715530354688","Ph'izik'z","19041310","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2009-01-15T22:00:55.000Z","","This is the official account of the #Calgary Police Service. Not monitored 24/7. *EMERGENCY CALL 911* Non-Emergency: 403-266-1234 #yyc","","Clarifying a rumour for #yyc. There are NO zoo animals being sheltered at the Courts. #yycflood","en","","RT @CalgaryPolice: Clarifying a rumour for #yyc. There are NO zoo animals being sheltered at the Courts. #yycflood","false","en","","342","http://t.co/tGXZpb0hzK","false","false","336","false","false","","2","","false","","1142","Calgary Alberta Canada","0","","","","[yyc, yycflood]","-1","_Phizikz_","","true","","2013-06-21T13:27:41.000Z","","[CalgaryPolice]","false"
"138","367","The Weather Network","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false","348064934246100992","15917804","2008-08-20T14:08:41.000Z","deranged and disengaged","","RT @pahnita: Panorama of the city from Scotsman's hill. #yycflood http://t.co/kFOn4BRChW","","","en","en","false","[18638090, 320802655]","","101816","https://t.co/WjwerxxaYT","true","false","false","31","false","","3509","false","","553","Canada","[photo]","320802655","5","-1","","","weathernetwork","[yycflood]","[http://pbs.twimg.com/media/BNSS6AOCQAI7oV2.jpg]","2013-06-21T13:08:41.000Z","false","","[pahnita]","","false","1554711","1392","false","348077579858755586","kezt777","18638090","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","2009-01-05T17:35:35.000Z","","Canada's #1 source for weather forecasts, news and information. Upload your #UnpredictableVideos for a chance to WIN $500: https://t.co/7gjQfjeQTF","348064596399112193","RT @pahnita: Panorama of the city from Scotsman's hill. #yycflood http://t.co/kFOn4BRChW","en","[320802655]","RT @weathernetwork: RT @pahnita: Panorama of the city from Scotsman's hill. #yycflood http://t.co/kFOn4BRChW","false","en","","4065","","true","false","31","false","false","","19","","false","[photo]","12316","Southern Alberta","0","","","pahnita","[yycflood]","-1","kezt777","","true","[http://pbs.twimg.com/media/BNSS6AOCQAI7oV2.jpg]","2013-06-21T13:58:56.000Z","","[weathernetwork, pahnita]","false"
